env_id,H,W,density,planner_A,planner_B,method,kmax,transfer_success_at_k,transfer_auc_s_at_k,overlap_topk,kendall_tau,calls_A,time_A,calls_B,time_B
1,20,20,0.1,bfs,dijkstra,shap,2,"{1: 1, 2: 1}",1.0,1.0,1.0,300,0.728370392229408,300,0.9398886612616479
1,20,20,0.1,bfs,dijkstra,lime,2,"{1: 1, 2: 1}",1.0,1.0,1.0,500,0.7096992610022426,500,0.8519089547917247
1,20,20,0.1,bfs,dijkstra,rand,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.0001053912565112114,0,6.768712773919106e-05
1,20,20,0.1,bfs,dijkstra,geodesic,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.000321974977850914,0,0.00028990814462304115
1,20,20,0.1,bfs,dfs,shap,2,"{1: 1, 2: 1}",1.0,1.0,1.0,300,0.729619590099901,300,0.05474231671541929
1,20,20,0.1,bfs,dfs,lime,2,"{1: 1, 2: 1}",1.0,1.0,1.0,500,0.6943473019637167,500,0.06522036716341972
1,20,20,0.1,bfs,dfs,rand,2,"{1: 0, 2: 1}",0.5,1.0,-1.0,0,8.848495781421661e-05,0,6.590597331523895e-05
1,20,20,0.1,bfs,dfs,geodesic,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.00032167090103030205,0,0.0002745925448834896
1,20,20,0.1,bfs,theta_star,shap,2,"{1: 1, 2: 1}",1.0,1.0,1.0,300,0.7060545911081135,300,0.12845377810299397
1,20,20,0.1,bfs,theta_star,lime,2,"{1: 1, 2: 1}",1.0,1.0,1.0,500,0.680708612781018,500,0.12882033735513687
1,20,20,0.1,bfs,theta_star,rand,2,"{1: 0, 2: 1}",0.5,1.0,-1.0,0,8.867820724844933e-05,0,6.729690358042717e-05
1,20,20,0.1,bfs,theta_star,geodesic,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.000320367980748415,0,0.00027334410697221756
1,20,20,0.1,dfs,a_star,shap,2,"{1: 1, 2: 1}",1.0,1.0,1.0,300,0.05411911802366376,300,0.09098628116771579
1,20,20,0.1,dfs,a_star,lime,2,"{1: 1, 2: 1}",1.0,1.0,1.0,500,0.05890782596543431,500,0.09262567525729537
1,20,20,0.1,dfs,a_star,rand,2,"{1: 0, 2: 1}",0.5,1.0,1.0,0,8.474616333842278e-05,0,6.653927266597748e-05
1,20,20,0.1,dfs,a_star,geodesic,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.00031868182122707367,0,0.00028568878769874573
1,20,20,0.1,dfs,dijkstra,shap,2,"{1: 1, 2: 1}",1.0,1.0,1.0,300,0.05329472431913018,300,0.8919279831461608
1,20,20,0.1,dfs,dijkstra,lime,2,"{1: 1, 2: 1}",1.0,1.0,1.0,500,0.05285123223438859,500,0.9563306667841971
1,20,20,0.1,dfs,dijkstra,rand,2,"{1: 0, 2: 1}",0.5,1.0,-1.0,0,9.720586240291595e-05,0,6.781984120607376e-05
1,20,20,0.1,dfs,dijkstra,geodesic,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.0003282446414232254,0,0.00027628010138869286
1,20,20,0.1,dfs,bfs,shap,2,"{1: 1, 2: 1}",1.0,1.0,1.0,300,0.05428117187693715,300,0.7587101450189948
1,20,20,0.1,dfs,bfs,lime,2,"{1: 1, 2: 1}",1.0,1.0,1.0,500,0.05706087686121464,500,0.7112148078158498
1,20,20,0.1,dfs,bfs,rand,2,"{1: 0, 2: 1}",0.5,1.0,-1.0,0,9.719468653202057e-05,0,6.710086017847061e-05
1,20,20,0.1,dfs,bfs,geodesic,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.0003286479040980339,0,0.0002732491120696068
1,20,20,0.1,dfs,theta_star,shap,2,"{1: 1, 2: 1}",1.0,1.0,1.0,300,0.05449735326692462,300,0.1232358287088573
1,20,20,0.1,dfs,theta_star,lime,2,"{1: 1, 2: 1}",1.0,1.0,1.0,500,0.056680492125451565,500,0.13214286416769028
1,20,20,0.1,dfs,theta_star,rand,2,"{1: 0, 2: 1}",0.5,1.0,1.0,0,8.432893082499504e-05,0,6.720516830682755e-05
1,20,20,0.1,dfs,theta_star,geodesic,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.00031532207503914833,0,0.00028615305200219154
1,20,20,0.1,theta_star,a_star,shap,2,"{1: 1, 2: 1}",1.0,1.0,1.0,300,0.12854525865986943,300,0.09262766689062119
1,20,20,0.1,theta_star,a_star,lime,2,"{1: 1, 2: 1}",1.0,1.0,1.0,500,0.12367961322888732,500,0.11046503111720085
1,20,20,0.1,theta_star,a_star,rand,2,"{1: 0, 2: 1}",0.5,1.0,1.0,0,0.00010936986654996872,0,6.720004603266716e-05
1,20,20,0.1,theta_star,a_star,geodesic,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.0003336602821946144,0,0.00027506472542881966
1,20,20,0.1,theta_star,dijkstra,shap,2,"{1: 1, 2: 1}",1.0,1.0,1.0,300,0.12156204273924232,300,0.8806778620928526
1,20,20,0.1,theta_star,dijkstra,lime,2,"{1: 1, 2: 1}",1.0,1.0,1.0,500,0.12051982991397381,500,0.7398323100060225
1,20,20,0.1,theta_star,dijkstra,rand,2,"{1: 1, 2: 1}",1.0,1.0,-1.0,0,9.722961112856865e-05,0,6.705988198518753e-05
1,20,20,0.1,theta_star,dijkstra,geodesic,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.0003263717517256737,0,0.00028034206479787827
1,20,20,0.1,theta_star,bfs,shap,2,"{1: 1, 2: 1}",1.0,1.0,1.0,300,0.11823503486812115,300,0.729064772836864
1,20,20,0.1,theta_star,bfs,lime,2,"{1: 1, 2: 1}",1.0,1.0,1.0,500,0.13509492995217443,500,0.6932479059323668
1,20,20,0.1,theta_star,bfs,rand,2,"{1: 1, 2: 1}",1.0,1.0,-1.0,0,0.00010144663974642754,0,7.686717435717583e-05
1,20,20,0.1,theta_star,bfs,geodesic,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.00032996200025081635,0,0.00027402210980653763
1,20,20,0.1,theta_star,dfs,shap,2,"{1: 1, 2: 1}",1.0,1.0,1.0,300,0.12484540324658155,300,0.053530532866716385
1,20,20,0.1,theta_star,dfs,lime,2,"{1: 1, 2: 1}",1.0,1.0,1.0,500,0.12300137802958488,500,0.05280364165082574
1,20,20,0.1,theta_star,dfs,rand,2,"{1: 0, 2: 1}",0.5,1.0,1.0,0,8.40616412460804e-05,0,6.616581231355667e-05
1,20,20,0.1,theta_star,dfs,geodesic,2,"{1: 1, 2: 1}",1.0,1.0,1.0,0,0.0003155292943120003,0,0.0002713482826948166
2,20,20,0.1,a_star,dijkstra,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,1.8969919933006167,500,2.9725341629236937
2,20,20,0.1,a_star,dijkstra,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.752335010096431,500,2.880685775075108
2,20,20,0.1,a_star,dijkstra,rand,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,-0.3333333333333333,0,0.00010740989819169044,0,6.932206451892853e-05
2,20,20,0.1,a_star,dijkstra,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003464878536760807,0,0.000284458976238966
2,20,20,0.1,a_star,bfs,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.0435851151123643,500,2.359900537878275
2,20,20,0.1,a_star,bfs,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.6666666666666666,500,2.6617995859123766,500,2.295197591651231
2,20,20,0.1,a_star,bfs,rand,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.0,0,0.00010936707258224487,0,8.109305053949356e-05
2,20,20,0.1,a_star,bfs,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.00033240392804145813,0,0.0002952888607978821
2,20,20,0.1,a_star,dfs,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,1.9350228440016508,500,1.2027101521380246
2,20,20,0.1,a_star,dfs,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.6666666666666666,500,2.668458085041493,500,1.6973622320219874
2,20,20,0.1,a_star,dfs,rand,4,"{1: 0, 2: 0, 3: 1, 4: 1}",0.5,1.0,-0.6666666666666666,0,0.0001088990829885006,0,6.983103230595589e-05
