env_id,H,W,density,planner_A,planner_B,method,kmax,transfer_success_at_k,transfer_auc_s_at_k,overlap_topk,kendall_tau,calls_A,time_A,calls_B,time_B
1,20,20,0.1,a_star,dijkstra,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,1.5813898132182658,400,2.379031868185848
1,20,20,0.1,a_star,dijkstra,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,0.3333333333333333,500,2.5592236146330833,500,2.8853131509386003
1,20,20,0.1,a_star,dijkstra,rand,3,"{1: 0, 2: 0, 3: 1}",0.3333333333333333,1.0,-0.3333333333333333,0,0.00012560980394482613,0,7.58967362344265e-05
1,20,20,0.1,a_star,dijkstra,geodesic,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,1.0,0,0.0003770892508327961,0,0.00030405400320887566
1,20,20,0.1,a_star,bfs,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,1.5149141121655703,400,1.9078078479506075
1,20,20,0.1,a_star,bfs,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,500,2.6251208828762174,500,2.304028351791203
1,20,20,0.1,a_star,bfs,rand,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,-0.3333333333333333,0,0.00010683992877602577,0,6.890296936035156e-05
1,20,20,0.1,a_star,bfs,geodesic,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,1.0,0,0.00033613620325922966,0,0.0002851458266377449
1,20,20,0.1,a_star,dfs,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,1.4804340936243534,400,0.9754814859479666
1,20,20,0.1,a_star,dfs,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,500,2.5633311858400702,500,1.6024645119905472
1,20,20,0.1,a_star,dfs,rand,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,-1.0,0,0.00010634912177920341,0,6.819982081651688e-05
1,20,20,0.1,a_star,dfs,geodesic,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,1.0,0,0.00033147912472486496,0,0.0002992567606270313
1,20,20,0.1,a_star,theta_star,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,1.6412887340411544,400,2.140042610000819
1,20,20,0.1,a_star,theta_star,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,0.3333333333333333,500,2.697686814237386,500,3.7877700510434806
1,20,20,0.1,a_star,theta_star,rand,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,0.3333333333333333,0,0.00010536285117268562,0,6.884895265102386e-05
1,20,20,0.1,a_star,theta_star,geodesic,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,1.0,0,0.0003325599245727062,0,0.0002963477745652199
1,20,20,0.1,dijkstra,a_star,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,2.3766739438287914,400,1.5714488523080945
1,20,20,0.1,dijkstra,a_star,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,0.3333333333333333,500,2.8797005070373416,500,2.6542871203273535
1,20,20,0.1,dijkstra,a_star,rand,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,0.3333333333333333,0,0.00010871700942516327,0,6.748177111148834e-05
1,20,20,0.1,dijkstra,a_star,geodesic,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,1.0,0,0.0003304639831185341,0,0.00030517764389514923
1,20,20,0.1,dijkstra,bfs,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,2.376602130010724,400,1.9079763712361455
1,20,20,0.1,dijkstra,bfs,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,0.3333333333333333,500,2.8930455818772316,500,2.315449498128146
1,20,20,0.1,dijkstra,bfs,rand,3,"{1: 0, 2: 0, 3: 1}",0.3333333333333333,1.0,-1.0,0,0.00012712692841887474,0,6.843218579888344e-05
1,20,20,0.1,dijkstra,bfs,geodesic,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,1.0,0,0.000334062147885561,0,0.00028554070740938187
1,20,20,0.1,dijkstra,dfs,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,2.3809476741589606,400,0.9612892889417708
1,20,20,0.1,dijkstra,dfs,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,0.3333333333333333,500,2.876485557295382,500,1.646208285819739
1,20,20,0.1,dijkstra,dfs,rand,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,0,0.00010689394548535347,0,6.764614954590797e-05
1,20,20,0.1,dijkstra,dfs,geodesic,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,1.0,0,0.0003371620550751686,0,0.0002974672242999077
1,20,20,0.1,dijkstra,theta_star,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,2.374359793961048,400,2.1429189750924706
1,20,20,0.1,dijkstra,theta_star,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,500,2.872149786911905,500,3.8301917142234743
1,20,20,0.1,dijkstra,theta_star,rand,3,"{1: 0, 2: 0, 3: 1}",0.3333333333333333,1.0,-1.0,0,0.00010590814054012299,0,6.726337596774101e-05
1,20,20,0.1,dijkstra,theta_star,geodesic,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,1.0,0,0.0003356216475367546,0,0.0003000060096383095
1,20,20,0.1,bfs,a_star,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,1.8963392400182784,400,1.5463120490312576
1,20,20,0.1,bfs,a_star,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,0.3333333333333333,500,2.3126955442130566,500,2.6204730798490345
1,20,20,0.1,bfs,a_star,rand,3,"{1: 0, 2: 0, 3: 1}",0.3333333333333333,1.0,0.3333333333333333,0,0.00010429183021187782,0,6.780819967389107e-05
1,20,20,0.1,bfs,a_star,geodesic,3,"{1: 0, 2: 1, 3: 1}",0.6666666666666666,1.0,1.0,0,0.0003305240534245968,0,0.0002834666520357132
1,20,20,0.1,bfs,dijkstra,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,1.893632743973285,400,2.3860894818790257
