env_id,H,W,density,planner_A,planner_B,method,kmax,transfer_success_at_k,transfer_auc_s_at_k,overlap_topk,kendall_tau,calls_A,time_A,calls_B,time_B
1,20,20,0.2,a_star,dijkstra,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,0.2825538571923971,400,1.2428737301379442
1,20,20,0.2,a_star,dijkstra,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,500,0.3485234589315951,500,0.7946282587945461
1,20,20,0.2,a_star,dijkstra,rand,3,"{1: 0, 2: 0, 3: 1}",0.3333333333333333,1.0,-0.3333333333333333,0,0.00011990359053015709,0,7.444899529218674e-05
1,20,20,0.2,a_star,dijkstra,geodesic,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,0,0.00037931976839900017,0,0.0003131967969238758
1,20,20,0.2,a_star,bfs,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,0.2908688122406602,400,0.905581075232476
1,20,20,0.2,a_star,bfs,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,500,0.3258848376572132,500,0.6731578479520977
1,20,20,0.2,a_star,bfs,rand,3,"{1: 0, 2: 0, 3: 1}",0.3333333333333333,1.0,0.3333333333333333,0,0.00010226666927337646,0,6.710505113005638e-05
1,20,20,0.2,a_star,bfs,geodesic,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,0,0.00034079281613230705,0,0.0003064931370317936
1,20,20,0.2,a_star,dfs,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,0.2552474429830909,400,0.08099399693310261
1,20,20,0.2,a_star,dfs,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,0.3333333333333333,500,0.38773495983332396,500,0.06444513704627752
1,20,20,0.2,a_star,dfs,rand,3,"{1: 0, 2: 0, 3: 1}",0.3333333333333333,1.0,-0.3333333333333333,0,9.264005348086357e-05,0,6.713112816214561e-05
1,20,20,0.2,a_star,dfs,geodesic,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,0,0.0003446289338171482,0,0.0003033941611647606
1,20,20,0.2,a_star,theta_star,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,0.31517187878489494,400,0.4340023109689355
1,20,20,0.2,a_star,theta_star,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,0.3333333333333333,500,0.3947792141698301,500,0.4975624158978462
1,20,20,0.2,a_star,theta_star,rand,3,"{1: 0, 2: 0, 3: 1}",0.3333333333333333,1.0,-0.3333333333333333,0,9.107822552323341e-05,0,6.616627797484398e-05
1,20,20,0.2,a_star,theta_star,geodesic,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,0,0.00035281525924801826,0,0.0002918499521911144
1,20,20,0.2,dijkstra,a_star,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,1.2183965593576431,400,0.2718719360418618
1,20,20,0.2,dijkstra,a_star,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,500,0.808344426099211,500,0.38263427605852485
1,20,20,0.2,dijkstra,a_star,rand,3,"{1: 0, 2: 0, 3: 1}",0.3333333333333333,1.0,-1.0,0,0.00010275188833475113,0,7.587717846035957e-05
1,20,20,0.2,dijkstra,a_star,geodesic,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,0,0.0003560977056622505,0,0.00029478687793016434
1,20,20,0.2,dijkstra,bfs,shap,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,1.0,400,1.2349887122400105,400,1.0037619220092893
1,20,20,0.2,dijkstra,bfs,lime,3,"{1: 1, 2: 1, 3: 1}",1.0,1.0,0.3333333333333333,500,0.8471147599630058,500,0.7307803169824183
