env_id,H,W,density,planner,method,perturbation,kmax,kendall_tau,jaccard_topk,cose_jaccard,calls_base,time_base,calls_pert,time_pert
1,30,30,0.2,a_star,shap,jitter,5,1.0,0.6666666666666666,,1000,8.334245630074292,400,1.7840159879997373
1,30,30,0.2,a_star,lime,jitter,5,0.23809523809523808,0.25,,500,5.227522790897638,250,1.5242277989163995
1,30,30,0.2,a_star,rand,jitter,5,-0.3333333333333333,0.42857142857142855,,0,0.00013406015932559967,0,0.00011266116052865982
1,30,30,0.2,a_star,geodesic,jitter,5,-0.14285714285714285,0.42857142857142855,,0,0.0005800006911158562,0,0.0005326690152287483
1,30,30,0.2,a_star,cose,jitter,,,,0.0,3,0.032749620731920004,1,0.007797021884471178
1,30,30,0.2,a_star,shap,dilate,5,0.3333333333333333,0.6,,1000,8.334245630074292,200,1.1730432896874845
1,30,30,0.2,a_star,lime,dilate,5,-0.3333333333333333,0.0,,500,5.227522790897638,250,1.9914871910586953
1,30,30,0.2,a_star,rand,dilate,5,0.3333333333333333,0.3333333333333333,,0,0.00013406015932559967,0,0.00010621082037687302
1,30,30,0.2,a_star,geodesic,dilate,5,0.3333333333333333,0.0,,0,0.0005800006911158562,0,0.0005039339885115623
1,30,30,0.2,a_star,cose,dilate,,,,0.0,3,0.032749620731920004,8,0.05646458035334945
1,30,30,0.2,a_star,shap,erode,5,0.5555555555555556,0.6666666666666666,,1000,8.334245630074292,500,0.4150203778408468
1,30,30,0.2,a_star,lime,erode,5,-0.4444444444444444,0.25,,500,5.227522790897638,250,0.20511664869263768
1,30,30,0.2,a_star,rand,erode,5,0.16666666666666666,0.25,,0,0.00013406015932559967,0,8.911313489079475e-05
1,30,30,0.2,a_star,geodesic,erode,5,0.16666666666666666,0.42857142857142855,,0,0.0005800006911158562,0,0.0005394839681684971
1,30,30,0.2,a_star,cose,erode,,,,0.0,3,0.032749620731920004,1,0.0008307457901537418
1,30,30,0.2,a_star,shap,distractors,5,0.5555555555555556,0.6666666666666666,,1000,8.334245630074292,600,4.42126250686124
1,30,30,0.2,a_star,lime,distractors,5,-0.5555555555555556,0.0,,500,5.227522790897638,250,2.7267377260141075
1,30,30,0.2,a_star,rand,distractors,5,0.4444444444444444,0.6666666666666666,,0,0.00013406015932559967,0,0.00011581508442759514
1,30,30,0.2,a_star,geodesic,distractors,5,0.2777777777777778,0.42857142857142855,,0,0.0005800006911158562,0,0.000561075285077095
1,30,30,0.2,a_star,cose,distractors,,,,0.1111111111111111,3,0.032749620731920004,19,0.32948837289586663
1,30,30,0.2,dijkstra,shap,jitter,5,0.5,0.6666666666666666,,1000,13.09776285616681,450,6.232581832911819
1,30,30,0.2,dijkstra,lime,jitter,5,0.0,0.42857142857142855,,500,6.587134927045554,250,3.312332277186215
1,30,30,0.2,dijkstra,rand,jitter,5,0.14285714285714285,0.42857142857142855,,0,0.00012862170115113258,0,0.00012950599193572998
1,30,30,0.2,dijkstra,geodesic,jitter,5,0.07142857142857142,0.42857142857142855,,0,0.0006395638920366764,0,0.0006427420303225517
1,30,30,0.2,dijkstra,cose,jitter,,,,0.0,3,0.06350291799753904,20,0.30682934867218137
1,30,30,0.2,dijkstra,shap,dilate,5,0.3333333333333333,0.6,,1000,13.09776285616681,200,2.4602093300782144
1,30,30,0.2,dijkstra,lime,dilate,5,0.3333333333333333,0.14285714285714285,,500,6.587134927045554,250,2.728056964930147
1,30,30,0.2,dijkstra,rand,dilate,5,-1.0,0.3333333333333333,,0,0.00012862170115113258,0,0.0001411857083439827
1,30,30,0.2,dijkstra,geodesic,dilate,5,0.3333333333333333,0.0,,0,0.0006395638920366764,0,0.00058777816593647
1,30,30,0.2,dijkstra,cose,dilate,,,,0.0,3,0.06350291799753904,8,0.12074575899168849
1,30,30,0.2,dijkstra,shap,erode,5,0.5555555555555556,0.6666666666666666,,1000,13.09776285616681,500,7.691057098098099
1,30,30,0.2,dijkstra,lime,erode,5,0.2222222222222222,0.42857142857142855,,500,6.587134927045554,250,3.83922843914479
1,30,30,0.2,dijkstra,rand,erode,5,-0.1111111111111111,0.25,,0,0.00012862170115113258,0,0.00012170011177659035
1,30,30,0.2,dijkstra,geodesic,erode,5,0.16666666666666666,0.42857142857142855,,0,0.0006395638920366764,0,0.0006443331949412823
1,30,30,0.2,dijkstra,cose,erode,,,,0.0,3,0.06350291799753904,1,0.014875225722789764
1,30,30,0.2,dijkstra,shap,distractors,5,0.5555555555555556,0.6666666666666666,,1000,13.09776285616681,650,8.980623569805175
1,30,30,0.2,dijkstra,lime,distractors,5,0.1111111111111111,0.25,,500,6.587134927045554,250,3.2794570606201887
1,30,30,0.2,dijkstra,rand,distractors,5,-0.16666666666666666,0.25,,0,0.00012862170115113258,0,0.00012327823787927628
1,30,30,0.2,dijkstra,geodesic,distractors,5,0.0,0.42857142857142855,,0,0.0006395638920366764,0,0.0006757462397217751
1,30,30,0.2,dijkstra,cose,distractors,,,,0.1111111111111111,3,0.06350291799753904,19,0.28801222797483206
1,30,30,0.2,bfs,shap,jitter,5,0.5,0.6666666666666666,,1000,10.962440383154899,450,4.987365663051605
1,30,30,0.2,bfs,lime,jitter,5,-0.14285714285714285,0.25,,500,5.247601356822997,250,2.62038282584399
1,30,30,0.2,bfs,rand,jitter,5,0.0,0.25,,0,0.00013525830581784248,0,0.0001340201124548912
1,30,30,0.2,bfs,geodesic,jitter,5,0.35714285714285715,0.42857142857142855,,0,0.0006411620415747166,0,0.000633403193205595
1,30,30,0.2,bfs,cose,jitter,,,,0.0,3,0.0512289279140532,20,0.24307972425594926
1,30,30,0.2,bfs,shap,dilate,5,0.3333333333333333,0.6,,1000,10.962440383154899,200,2.020652018021792
1,30,30,0.2,bfs,lime,dilate,5,-1.0,0.14285714285714285,,500,5.247601356822997,250,2.0356201799586415
1,30,30,0.2,bfs,rand,dilate,5,1.0,0.14285714285714285,,0,0.00013525830581784248,0,0.0001086289994418621
1,30,30,0.2,bfs,geodesic,dilate,5,0.3333333333333333,0.0,,0,0.0006411620415747166,0,0.0005135117098689079
1,30,30,0.2,bfs,cose,dilate,,,,0.0,3,0.0512289279140532,8,0.09001035382971168
1,30,30,0.2,bfs,shap,erode,5,0.5555555555555556,0.6666666666666666,,1000,10.962440383154899,500,5.662156354635954
1,30,30,0.2,bfs,lime,erode,5,0.2222222222222222,0.42857142857142855,,500,5.247601356822997,250,2.806649827864021
1,30,30,0.2,bfs,rand,erode,5,0.4444444444444444,0.42857142857142855,,0,0.00013525830581784248,0,0.0001211259514093399
1,30,30,0.2,bfs,geodesic,erode,5,0.16666666666666666,0.42857142857142855,,0,0.0006411620415747166,0,0.0005484181456267834
1,30,30,0.2,bfs,cose,erode,,,,0.0,3,0.0512289279140532,1,0.010992728173732758
1,30,30,0.2,bfs,shap,distractors,5,0.5555555555555556,0.6666666666666666,,1000,10.962440383154899,600,6.192041459959
1,30,30,0.2,bfs,lime,distractors,5,-0.2777777777777778,0.1111111111111111,,500,5.247601356822997,250,2.4828195152804255
1,30,30,0.2,bfs,rand,distractors,5,-0.1111111111111111,0.42857142857142855,,0,0.00013525830581784248,0,0.00012247217819094658
1,30,30,0.2,bfs,geodesic,distractors,5,0.3888888888888889,0.42857142857142855,,0,0.0006411620415747166,0,0.0005612550303339958
1,30,30,0.2,bfs,cose,distractors,,,,0.1111111111111111,3,0.0512289279140532,19,0.20904809096828103
1,30,30,0.2,dfs,shap,jitter,5,1.0,0.6666666666666666,,1000,4.954765895847231,400,0.3231129180639982
1,30,30,0.2,dfs,lime,jitter,5,-0.23809523809523808,0.25,,500,3.4127909601666033,250,0.23266195598989725
1,30,30,0.2,dfs,rand,jitter,5,-0.14285714285714285,0.6666666666666666,,0,0.00011094799265265465,0,8.824095129966736e-05
1,30,30,0.2,dfs,geodesic,jitter,5,0.42857142857142855,0.42857142857142855,,0,0.0005359100177884102,0,0.0005310811102390289
1,30,30,0.2,dfs,cose,jitter,,,,0.0,3,0.019462111871689558,1,0.0012073023244738579
1,30,30,0.2,dfs,shap,dilate,5,0.3333333333333333,0.6,,1000,4.954765895847231,200,0.8612248408608139
1,30,30,0.2,dfs,lime,dilate,5,-1.0,0.14285714285714285,,500,3.4127909601666033,250,1.3652420747093856
1,30,30,0.2,dfs,rand,dilate,5,0.3333333333333333,0.6,,0,0.00011094799265265465,0,0.00010387599468231201
1,30,30,0.2,dfs,geodesic,dilate,5,0.3333333333333333,0.0,,0,0.0005359100177884102,0,0.0004989057779312134
1,30,30,0.2,dfs,cose,dilate,,,,0.0,3,0.019462111871689558,8,0.03794716019183397
1,30,30,0.2,dfs,shap,erode,5,0.5555555555555556,0.6666666666666666,,1000,4.954765895847231,500,0.2548014116473496
1,30,30,0.2,dfs,lime,erode,5,0.2222222222222222,0.42857142857142855,,500,3.4127909601666033,250,0.12550089322030544
1,30,30,0.2,dfs,rand,erode,5,-0.1111111111111111,0.42857142857142855,,0,0.00011094799265265465,0,8.752988651394844e-05
1,30,30,0.2,dfs,geodesic,erode,5,0.16666666666666666,0.42857142857142855,,0,0.0005359100177884102,0,0.0005389652214944363
1,30,30,0.2,dfs,cose,erode,,,,0.0,3,0.019462111871689558,1,0.0005108579061925411
1,30,30,0.2,dfs,shap,distractors,5,0.5555555555555556,0.6666666666666666,,1000,4.954765895847231,600,3.1593821281567216
1,30,30,0.2,dfs,lime,distractors,5,0.0,0.42857142857142855,,500,3.4127909601666033,250,1.7451712233014405
1,30,30,0.2,dfs,rand,distractors,5,0.1111111111111111,0.42857142857142855,,0,0.00011094799265265465,0,0.00011228583753108978
