env_id,H,W,density,planner,method,perturbation,kmax,kendall_tau,jaccard_topk,cose_jaccard,calls_base,time_base,calls_pert,time_pert
1,30,30,0.2,a_star,shap,jitter,5,1.0,0.6666666666666666,,1700,16.93934714514762,700,2.7507966491393745
1,30,30,0.2,a_star,lime,jitter,5,0.0,0.1111111111111111,,500,6.219885380007327,250,1.1692007440142334
1,30,30,0.2,a_star,rand,jitter,5,-0.15384615384615385,0.25,,0,0.0001425459049642086,0,0.000112961046397686
1,30,30,0.2,a_star,geodesic,jitter,5,-0.02564102564102564,0.25,,0,0.0007306160405278206,0,0.0006644502282142639
1,30,30,0.2,a_star,cose,jitter,,,,0.0,3,0.04026920394971967,1,0.004951156675815582
1,30,30,0.2,a_star,shap,dilate,5,0.0,0.8,,1700,16.93934714514762,250,1.7772834016941488
1,30,30,0.2,a_star,lime,dilate,5,1.0,0.125,,500,6.219885380007327,250,2.5047209030017257
1,30,30,0.2,a_star,rand,dilate,5,0.3333333333333333,0.2857142857142857,,0,0.0001425459049642086,0,0.00010882504284381866
1,30,30,0.2,a_star,geodesic,dilate,5,0.0,0.125,,0,0.0007306160405278206,0,0.0005914401262998581
1,30,30,0.2,a_star,cose,dilate,,,,0.0,3,0.04026920394971967,12,0.09932660637423396
1,30,30,0.2,a_star,shap,erode,5,1.0,0.6666666666666666,,1700,16.93934714514762,500,1.167746176943183
1,30,30,0.2,a_star,lime,erode,5,0.4444444444444444,0.1111111111111111,,500,6.219885380007327,250,0.725458191242069
1,30,30,0.2,a_star,rand,erode,5,0.6666666666666666,0.6666666666666666,,0,0.0001425459049642086,0,0.0001271846704185009
1,30,30,0.2,a_star,geodesic,erode,5,-0.2222222222222222,0.1111111111111111,,0,0.0007306160405278206,0,0.0006244592368602753
1,30,30,0.2,a_star,cose,erode,,,,0.0,3,0.04026920394971967,1,0.004228025209158659
1,30,30,0.2,a_star,shap,distractors,5,1.0,1.0,,1700,16.93934714514762,900,8.581261814106256
1,30,30,0.2,a_star,lime,distractors,5,0.36666666666666664,0.42857142857142855,,500,6.219885380007327,250,3.0701449657790363
1,30,30,0.2,a_star,rand,distractors,5,0.08333333333333333,0.25,,0,0.0001425459049642086,0,0.00012352271005511284
1,30,30,0.2,a_star,geodesic,distractors,5,1.0,1.0,,0,0.0007306160405278206,0,0.0008091200143098831
1,30,30,0.2,a_star,cose,distractors,,,,1.0,3,0.04026920394971967,3,0.04301841277629137
1,30,30,0.2,dijkstra,shap,jitter,5,0.4857142857142857,0.6666666666666666,,1700,23.330788976047188,800,11.00512351328507
1,30,30,0.2,dijkstra,lime,jitter,5,0.14285714285714285,0.25,,500,6.5033835070207715,250,3.2537091546691954
1,30,30,0.2,dijkstra,rand,jitter,5,-0.047619047619047616,0.1111111111111111,,0,0.00013993075117468834,0,0.00012838700786232948
1,30,30,0.2,dijkstra,geodesic,jitter,5,0.06666666666666667,0.25,,0,0.0006862976588308811,0,0.0006753779016435146
1,30,30,0.2,dijkstra,cose,jitter,,,,0.0,3,0.06042972533032298,32,0.4712466672062874
1,30,30,0.2,dijkstra,shap,dilate,5,0.0,0.8,,1700,23.330788976047188,250,3.02199818380177
1,30,30,0.2,dijkstra,lime,dilate,5,0.6666666666666666,0.0,,500,6.5033835070207715,250,2.725613708142191
1,30,30,0.2,dijkstra,rand,dilate,5,-0.3333333333333333,0.0,,0,0.00013993075117468834,0,0.0001215646043419838
1,30,30,0.2,dijkstra,geodesic,dilate,5,0.0,0.125,,0,0.0006862976588308811,0,0.0005902750417590141
1,30,30,0.2,dijkstra,cose,dilate,,,,0.0,3,0.06042972533032298,12,0.16676952503621578
1,30,30,0.2,dijkstra,shap,erode,5,1.0,0.6666666666666666,,1700,23.330788976047188,500,7.590355658903718
1,30,30,0.2,dijkstra,lime,erode,5,-0.6111111111111112,0.0,,500,6.5033835070207715,250,3.758418118581176
1,30,30,0.2,dijkstra,rand,erode,5,-0.3333333333333333,0.0,,0,0.00013993075117468834,0,0.00011492520570755005
1,30,30,0.2,dijkstra,geodesic,erode,5,-0.2222222222222222,0.1111111111111111,,0,0.0006862976588308811,0,0.0006308099254965782
1,30,30,0.2,dijkstra,cose,erode,,,,0.0,3,0.06042972533032298,1,0.014980519190430641
1,30,30,0.2,dijkstra,shap,distractors,5,1.0,1.0,,1700,23.330788976047188,950,13.009927960112691
1,30,30,0.2,dijkstra,lime,distractors,5,0.1,0.25,,500,6.5033835070207715,250,3.264020038302988
1,30,30,0.2,dijkstra,rand,distractors,5,-0.13333333333333333,0.1111111111111111,,0,0.00013993075117468834,0,0.00014214124530553818
1,30,30,0.2,dijkstra,geodesic,distractors,5,1.0,1.0,,0,0.0006862976588308811,0,0.0007071229629218578
1,30,30,0.2,dijkstra,cose,distractors,,,,1.0,3,0.06042972533032298,3,0.06108825374394655
