env_id,H,W,density,planner,method,perturbation,kmax,kendall_tau,jaccard_topk,cose_jaccard,calls_base,time_base,calls_pert,time_pert
2,30,30,0.2,dfs,rand,dilate,5,0.06666666666666667,0.42857142857142855,,0,0.0001128106378018856,0,9.728735312819481e-05
2,30,30,0.2,dfs,geodesic,dilate,5,-0.2,0.25,,0,0.000554993748664856,0,0.0005281860940158367
2,30,30,0.2,dfs,cose,dilate,,,,0.0,3,0.020008489955216646,14,0.06859490601345897
2,30,30,0.2,dfs,shap,erode,5,0.696969696969697,0.6666666666666666,,1300,6.340015438385308,700,0.3876203070394695
2,30,30,0.2,dfs,lime,erode,5,-0.21212121212121213,0.1111111111111111,,500,3.3903684532269835,250,0.14077866077423096
2,30,30,0.2,dfs,rand,erode,5,0.3333333333333333,0.25,,0,0.0001128106378018856,0,9.043095633387566e-05
2,30,30,0.2,dfs,geodesic,erode,5,0.18181818181818182,0.42857142857142855,,0,0.000554993748664856,0,0.0005611618980765343
2,30,30,0.2,dfs,cose,erode,,,,0.0,3,0.020008489955216646,1,0.0005742139182984829
2,30,30,0.2,dfs,shap,distractors,5,0.696969696969697,0.6666666666666666,,1300,6.340015438385308,800,4.16619969997555
2,30,30,0.2,dfs,lime,distractors,5,0.030303030303030304,0.1111111111111111,,500,3.3903684532269835,250,1.8329975102096796
2,30,30,0.2,dfs,rand,distractors,5,0.030303030303030304,0.25,,0,0.0001128106378018856,0,0.00010681478306651115
2,30,30,0.2,dfs,geodesic,distractors,5,-0.09090909090909091,0.1111111111111111,,0,0.000554993748664856,0,0.0005832407623529434
2,30,30,0.2,dfs,cose,distractors,,,,0.08333333333333333,3,0.020008489955216646,25,0.2872919370420277
2,30,30,0.2,theta_star,shap,jitter,5,0.6363636363636364,0.6666666666666666,,1300,16.25869630323723,600,2.9642908880487084
2,30,30,0.2,theta_star,lime,jitter,5,-0.2727272727272727,0.1111111111111111,,500,8.071891286876053,250,1.6022148467600346
2,30,30,0.2,theta_star,rand,jitter,5,0.09090909090909091,0.25,,0,0.00011521903797984123,0,0.00010844599455595016
2,30,30,0.2,theta_star,geodesic,jitter,5,-0.05454545454545454,0.42857142857142855,,0,0.0005491720512509346,0,0.0005357540212571621
2,30,30,0.2,theta_star,cose,jitter,,,,0.0,3,0.04657869599759579,1,0.007030799984931946
2,30,30,0.2,theta_star,shap,dilate,5,0.4666666666666667,0.6666666666666666,,1300,16.25869630323723,350,3.398271690122783
2,30,30,0.2,theta_star,lime,dilate,5,-0.6,0.1111111111111111,,500,8.071891286876053,250,3.373435956891626
2,30,30,0.2,theta_star,rand,dilate,5,-0.7333333333333333,0.1111111111111111,,0,0.00011521903797984123,0,0.00010572606697678566
2,30,30,0.2,theta_star,geodesic,dilate,5,-0.2,0.25,,0,0.0005491720512509346,0,0.0005163960158824921
2,30,30,0.2,theta_star,cose,dilate,,,,0.0,3,0.04657869599759579,14,0.15945372777059674
2,30,30,0.2,theta_star,shap,erode,5,0.696969696969697,0.6666666666666666,,1300,16.25869630323723,700,1.9944526059553027
2,30,30,0.2,theta_star,lime,erode,5,-0.18181818181818182,0.1111111111111111,,500,8.071891286876053,250,0.8554821847938001
2,30,30,0.2,theta_star,rand,erode,5,-0.18181818181818182,0.25,,0,0.00011521903797984123,0,0.00011438783258199692
2,30,30,0.2,theta_star,geodesic,erode,5,0.18181818181818182,0.42857142857142855,,0,0.0005491720512509346,0,0.0005639609880745411
2,30,30,0.2,theta_star,cose,erode,,,,0.0,3,0.04657869599759579,1,0.0036514578387141228
2,30,30,0.2,theta_star,shap,distractors,5,0.36363636363636365,0.6666666666666666,,1300,16.25869630323723,700,8.802815479692072
2,30,30,0.2,theta_star,lime,distractors,5,-0.5151515151515151,0.1111111111111111,,500,8.071891286876053,250,4.262396283913404
2,30,30,0.2,theta_star,rand,distractors,5,-0.21212121212121213,0.1111111111111111,,0,0.00011521903797984123,0,0.00011746492236852646
2,30,30,0.2,theta_star,geodesic,distractors,5,0.42424242424242425,0.42857142857142855,,0,0.0005491720512509346,0,0.0005710278637707233
2,30,30,0.2,theta_star,cose,distractors,,,,0.0,3,0.04657869599759579,26,0.371905748732388
3,30,30,0.2,a_star,shap,jitter,5,1.0,1.0,,1400,1.6831677951849997,650,1.4679575199261308
3,30,30,0.2,a_star,lime,jitter,5,0.09090909090909091,0.25,,500,0.6951758549548686,250,0.7511613056994975
3,30,30,0.2,a_star,rand,jitter,5,-0.24242424242424243,0.1111111111111111,,0,0.00011948123574256897,0,9.28342342376709e-05
3,30,30,0.2,a_star,geodesic,jitter,5,-0.30303030303030304,0.1111111111111111,,0,0.000562732107937336,0,0.0005449503660202026
3,30,30,0.2,a_star,cose,jitter,,,,0.0,3,0.015155339147895575,1,0.0034761768765747547
3,30,30,0.2,a_star,shap,dilate,5,0.4,1.0,,1400,1.6831677951849997,300,0.5750743742100894
3,30,30,0.2,a_star,lime,dilate,5,0.4,0.1111111111111111,,500,0.6951758549548686,250,0.37506202701479197
3,30,30,0.2,a_star,rand,dilate,5,0.0,0.1111111111111111,,0,0.00011948123574256897,0,0.00010511931031942368
3,30,30,0.2,a_star,geodesic,dilate,5,0.4,0.25,,0,0.000562732107937336,0,0.0005038557574152946
3,30,30,0.2,a_star,cose,dilate,,,,0.3333333333333333,3,0.015155339147895575,14,0.0971680460497737
3,30,30,0.2,a_star,shap,erode,5,1.0,1.0,,1400,1.6831677951849997,450,0.9119523023255169
3,30,30,0.2,a_star,lime,erode,5,-0.21428571428571427,0.1111111111111111,,500,0.6951758549548686,250,0.6089830030687153
3,30,30,0.2,a_star,rand,erode,5,-0.2857142857142857,0.25,,0,0.00011948123574256897,0,9.345589205622673e-05
3,30,30,0.2,a_star,geodesic,erode,5,0.0,0.25,,0,0.000562732107937336,0,0.0005162092857062817
3,30,30,0.2,a_star,cose,erode,,,,0.0,3,0.015155339147895575,1,0.002802809700369835
3,30,30,0.2,a_star,shap,distractors,5,1.0,1.0,,1400,1.6831677951849997,800,0.8097904329188168
3,30,30,0.2,a_star,lime,distractors,5,0.02564102564102564,0.25,,500,0.6951758549548686,250,0.2616684790700674
3,30,30,0.2,a_star,rand,distractors,5,-0.05128205128205128,0.25,,0,0.00011948123574256897,0,9.414507076144218e-05
3,30,30,0.2,a_star,geodesic,distractors,5,0.5641025641025641,0.42857142857142855,,0,0.000562732107937336,0,0.0005665300413966179
3,30,30,0.2,a_star,cose,distractors,,,,1.0,3,0.015155339147895575,3,0.015093652065843344
3,30,30,0.2,dijkstra,shap,jitter,5,1.0,1.0,,1400,9.395469527225941,550,3.858415959402919
3,30,30,0.2,dijkstra,lime,jitter,5,0.37777777777777777,0.25,,500,2.026453608646989,250,0.8372789677232504
3,30,30,0.2,dijkstra,rand,jitter,5,0.2,0.25,,0,0.00011693360283970833,0,0.00010741595178842545
3,30,30,0.2,dijkstra,geodesic,jitter,5,0.06666666666666667,0.42857142857142855,,0,0.0005601001903414726,0,0.0005370327271521091
3,30,30,0.2,dijkstra,cose,jitter,,,,1.0,3,0.03469487093389034,3,0.03517562476918101
